"idn";"year";"ort_idn";"ort_name";"location";"lat";"lon"
1107311810;1868;40769828;"Salzburg";"Salzburg, 5020, Österreich";"47.7981346";"13.0464806"
1107393973;1868;40469484;"Potsdam";"Potsdam, Brandenburg, Deutschland";"52.4009309";"13.0591397"
1107331633;1868;"04020295X";"Gera";"Gera, Thüringen, Deutschland";"50.87723010000001";"12.0796208"
1107395011;1868;"04020295X";"Gera";"Gera, Thüringen, Deutschland";"50.87723010000001";"12.0796208"
1107313856;1868;40486346;"Ravensburg";"Ravensburg, Verwaltungsverband Mittleres Schussental, Landkreis Ravensburg, Baden-Württemberg, Deutschland";"47.7811014";"9.612468"
"121036302X";1868;40486346;"Ravensburg";"Ravensburg, Verwaltungsverband Mittleres Schussental, Landkreis Ravensburg, Baden-Württemberg, Deutschland";"47.7811014";"9.612468"
1107383250;1868;43151957;"Böhmisch-Leipa";"Česká Lípa, okres Česká Lípa, Liberecký kraj, Severovýchod, Česko";"50.68654520000001";"14.537297400000002"
1107369282;1868;40494616;"Rendsburg";"Rendsburg, Rendsburg-Eckernförde, Schleswig-Holstein, 24768, Deutschland";"54.3046701";"9.6645115"
1107287340;1868;942604296;"Zrenjanin";"Зрењанин, Град Зрењанин, Средњобанатски управни округ, Војводина, 20, Србија";"45.3802683";"20.3907614"
1107369258;1868;41055837;"Stargard in Pommern";"Stargard, powiat stargardzki, województwo zachodniopomorskie, Polska";"53.3379935";"15.035049300000004"
1107399033;1868;951410504;"Písek";"Písek, okres Písek, Jihočeský kraj, Jihozápad, Česko";"49.30898870000001";"14.147769"
1107372240;1868;40057747;"Bernburg (Saale)";"Bernburg, Salzlandkreis, Sachsen-Anhalt, 06406, Deutschland";"51.7930788";"11.7391606"
"110741301X";1868;40057747;"Bernburg (Saale)";"Bernburg, Salzlandkreis, Sachsen-Anhalt, 06406, Deutschland";"51.7930788";"11.7391606"
1107311381;1868;40270963;"Innsbruck";"Innsbruck, Tirol, Österreich";"47.2654296";"11.3927685"
1107305829;1868;40906183;"Crimmitschau";"Crimmitschau, Crimmitschau-Dennheritz, Zwickau, Sachsen, 08451, Deutschland";"50.8162378";"12.3867217"
1107348994;1868;40096572;"Celle";"Celle, Landkreis Celle, Niedersachsen, Deutschland";"52.624056";"10.081052"
1107296358;1868;"04002170X";"Ansbach";"Ansbach, Bayern, 91522, Deutschland";"49.3028611";"10.5722288"
1107248426;1868;42012783;"Wismar";"Wismar, Nordwestmecklenburg, Mecklenburg-Vorpommern, Deutschland";"53.89098320000001";"11.4647932"
1107333520;1868;42012783;"Wismar";"Wismar, Nordwestmecklenburg, Mecklenburg-Vorpommern, Deutschland";"53.89098320000001";"11.4647932"
1107266645;1868;42788714;"Reichenbach im Vogtland";"Reichenbach im Vogtland, Vogtlandkreis, Sachsen, Deutschland";"50.6219239";"12.332118300271974"
1107257409;1868;1259016;"Jauer";"Jawor, gmina Męcinka, powiat jaworski, województwo dolnośląskie, Polska";"51.06770210000001";"16.197613635866436"
1107385474;1868;1259016;"Jauer";"Jawor, gmina Męcinka, powiat jaworski, województwo dolnośląskie, Polska";"51.06770210000001";"16.197613635866436"
1107402956;1868;1259016;"Jauer";"Jawor, gmina Męcinka, powiat jaworski, województwo dolnośląskie, Polska";"51.06770210000001";"16.197613635866436"
"110740360X";1868;"04305059X";"Ruhrort";"Ruhrort, Homberg/Ruhrort/Baerl, Duisburg, Nordrhein-Westfalen, Deutschland";"51.4538969";"6.733484"
1107250188;1868;50378252;"Rogasen";"Rogoźno, gmina Rogoźno, powiat obornicki, województwo wielkopolskie, Polska";"52.75230229999999";"16.9936288"
"110738608X";1868;40736148;"Kolberg";"Kołobrzeg, gmina Kołobrzeg, powiat kołobrzeski, województwo zachodniopomorskie, Polska";"54.17621155000001";"15.57640369780165"
1107279461;1868;7026498;"Dramburg";"Drawsko Pomorskie, gmina Drawsko Pomorskie, powiat drawski, województwo zachodniopomorskie, 78-500, Polska";"53.5310786";"15.8134179"
1107423341;1868;40364690;"Ludwigsburg";"Ludwigsburg, Landkreis Ludwigsburg, Baden-Württemberg, Deutschland";"48.89539370000001";"9.1895147"
1107317525;1868;40942007;"Guben";"Guben, Spree-Neiße, Brandenburg, 03172, Deutschland";"51.9503235";"14.715356699999996"
1107415470;1868;40942007;"Guben";"Guben, Spree-Neiße, Brandenburg, 03172, Deutschland";"51.9503235";"14.715356699999996"
1107286999;1868;40309215;"Klagenfurt";"Klagenfurt am Wörthersee, Kärnten, Österreich";"46.6228162";"14.3079604"
1107409349;1868;40419088;"Neuruppin";"Neuruppin, Ostprignitz-Ruppin, Brandenburg, Deutschland";"52.9243859";"12.809291900000002"
1107301173;1868;40144917;"Ellwangen (Jagst)";"Ellwangen (Jagst), Verwaltungsgemeinschaft Ellwangen (Jagst), Ostalbkreis, Baden-Württemberg, 73479, Deutschland";"48.9615975";"10.131975"
1107430143;1868;40578607;"Stralsund";"Stralsund, Vorpommern-Rügen, Mecklenburg-Vorpommern, Deutschland";"54.3096314";"13.082084599999998"
1107352762;1868;"94542132X";"Meerane";"Meerane, Meerane-Schönberg, Zwickau, Sachsen, 08393, Deutschland";"50.8427835";"12.4581578"
1107394309;1868;40622223;"Utrecht";"Utrecht, Nederland";"52.08098560000001";"5.12768396945229"
1107273897;1868;"04244876X";"Glauchau";"Glauchau, Zwickau, Sachsen, 08371, Deutschland";"50.81990310000001";"12.5397873"
"110728029X";1868;40656977;"Wesel";"Wesel, Kreis Wesel, Nordrhein-Westfalen, Deutschland";"51.6576909";"6.617087"
1107315042;1868;40656977;"Wesel";"Wesel, Kreis Wesel, Nordrhein-Westfalen, Deutschland";"51.6576909";"6.617087"
1107352665;1868;40781968;"Temesvár";"Timișoara, Timiș, România";"45.7538355";"21.2257474"
1107350107;1868;40599507;"Thorn";"Toruń, powiat toruński, województwo kujawsko-pomorskie, Polska";"53.0145361";"18.596583144651557"
1107369231;1868;40599507;"Thorn";"Toruń, powiat toruński, województwo kujawsko-pomorskie, Polska";"53.0145361";"18.596583144651557"
1107389240;1868;40599507;"Thorn";"Toruń, powiat toruński, województwo kujawsko-pomorskie, Polska";"53.0145361";"18.596583144651557"
1107379660;1868;40515745;"Sangerhausen";"Sangerhausen, Mansfeld-Südharz, Sachsen-Anhalt, Deutschland";"51.4729797";"11.2981851"
1107398983;1868;40995100;"Leobschütz";"Głubczyce, gmina Głubczyce, powiat głubczycki, województwo opolskie, 48-100, Polska";"50.2000941";"17.829319899999994"
1107427576;1868;40995100;"Leobschütz";"Głubczyce, gmina Głubczyce, powiat głubczycki, województwo opolskie, 48-100, Polska";"50.2000941";"17.829319899999994"
1107295459;1868;40385779;"Memel";"Klaipėda, Klaipėdos miesto savivaldybė, Klaipėdos apskritis, Lietuva";"55.7127529";"21.1350469"
1107430836;1868;40385779;"Memel";"Klaipėda, Klaipėdos miesto savivaldybė, Klaipėdos apskritis, Lietuva";"55.7127529";"21.1350469"
1107381312;1868;1270818;"Inowrazlaw";"Inowrocław, gmina Inowrocław, powiat inowrocławski, województwo kujawsko-pomorskie, Polska";"52.78146429999999";"18.246308553210774"
1107289947;1868;40350029;"Leer (Ostfriesland)";"Leer (Ostfriesland), Niedersachsen, 26789, Deutschland";"53.25020870000001";"7.4563035000000015"
1107323673;1868;50314912;"Brzeg";"Brzeg, gmina Skarbimierz, powiat brzeski, województwo opolskie, Polska";"50.8588648";"17.464124493778538"
1107274117;1868;40623416;"Varel";"Varel, Landkreis Friesland, Niedersachsen, 26316, Deutschland";"53.395777";"8.1372149"
"110729472X";1868;40554317;"Solingen";"Solingen, Nordrhein-Westfalen, Deutschland";"51.1712468";"7.0838996"
1107339189;1868;40554317;"Solingen";"Solingen, Nordrhein-Westfalen, Deutschland";"51.1712468";"7.0838996"
1107358833;1868;40016064;"Alzey";"Alzey, Landkreis Alzey-Worms, Rheinland-Pfalz, Deutschland";"49.7455695";"8.115094599999999"
1107315328;1868;40507394;"Rotterdam";"Rotterdam, 1207, Weena, CS-Kwartier, Centrum, Rotterdam, Zuid-Holland, Nederland, 3013AL, Nederland";"51.9228934";"4.463178599999999"
1107284554;1868;944806163;"Jelgava";"Jelgava, Zemgale, Latvija";"56.6514394";"23.7339143"
1107413230;1868;944806163;"Jelgava";"Jelgava, Zemgale, Latvija";"56.6514394";"23.7339143"
1107429609;1868;41192745;"Zwolle";"Zwolle, Overijssel, Nederland";"52.5089759";"6.0943765"
1107341906;1868;40432513;"Oelsnitz/Vogtl.";"Oelsnitz/Vogtland, Verwaltungsgemeinschaft Oelsnitz/Vogtl., Vogtlandkreis, Sachsen, 08606, Deutschland";"50.4118935";"12.1568975"
1107386012;1868;40594815;"Teplitz";"Teplice, okres Teplice, Ústecký kraj, Severozápad, Česko";"50.6406644";"13.8244461"
1107287855;1868;945319770;"Ohlau";"Oława, powiat oławski, województwo dolnośląskie, 55-200, Polska";"50.9431901";"17.295706600000006"
1221644289;1868;"04047920X";"Bad Pyrmont";"Bad Pyrmont, Landkreis Hameln-Pyrmont, Niedersachsen, 31812, Deutschland";"51.9850503";"9.2434635"
1107412862;1868;"94997532X";"Galatz";"Galați, România";"45.4338215";"28.054939500000003"
1107412927;1868;"94997532X";"Galatz";"Galați, România";"45.4338215";"28.054939500000003"
1107288975;1868;40553744;"Soest";"Soest, Kreis Soest, Nordrhein-Westfalen, 59494, Deutschland";"51.5725501";"8.1061259"
1107395623;1868;40307840;"Kirchheimbolanden";"Kirchheimbolanden, Donnersbergkreis, Rheinland-Pfalz, 67292, Deutschland";"49.6644306";"8.010738499999999"
"110730573X";1868;40942678;"Gumbinnen";"Гусев, Гусевский городской округ, Калининградская область, Северо-Западный федеральный округ, Россия";"54.592144";"22.2015209"
1107422965;1868;40942678;"Gumbinnen";"Гусев, Гусевский городской округ, Калининградская область, Северо-Западный федеральный округ, Россия";"54.592144";"22.2015209"
1107394619;1868;41182235;"Saint Louis, Mo.";"St. Louis, City of Saint Louis, Madison County, Illinois, United States";"38.6529545";"-90.24111656024635"
1107303745;1868;40480534;"Querfurt";"Querfurt, Saalekreis, Sachsen-Anhalt, Deutschland";"51.3785275";"11.5974443"
1107305195;1868;40013669;"Alsfeld";"Alsfeld, Vogelsbergkreis, Hessen, 36304, Deutschland";"50.7523545";"9.268355"
1107308259;1868;40909409;"Debrecen";"Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, Magyarország";"47.531399";"21.6259782"
1107308496;1868;40802736;"Barth";"Barth, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18356, Deutschland";"54.3690547";"12.7258585"
1107431344;1868;41192575;"Züllichau";"Sulechów, gmina Sulechów, powiat zielonogórski, województwo lubuskie, 66-100, Polska";"52.0854782";"15.6259091"
1107321670;1868;43208347;"Tarnów";"Tarnów, powiat tarnowski, województwo małopolskie, Polska";"50.025988299999995";"20.96405842696229"
1107313171;1868;41046536;"Osterburg (Altmark)";"Osterburg (Altmark), Stendal, Sachsen-Anhalt, 39606, Deutschland";"52.7899044";"11.7526038"
1107317363;1868;40419312;"Neustadt in Holstein";"Neustadt in Holstein, Ostholstein, Schleswig-Holstein, 23730, Deutschland";"54.1029898";"10.8186738"
1107338905;1868;40113760;"Delitzsch";"Delitzsch, Nordsachsen, Sachsen, 04509, Deutschland";"51.5255661";"12.342857"
1107422248;1868;40761452;"Pilsen";"Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česko";"49.7477415";"13.3775249"
1107322251;1868;943054923;"Nagykanizsa";"Nagykanizsa, Nagykanizsai járás, Zala megye, Nyugat-Dunántúl, Dunántúl, Magyarország";"46.4548261";"16.992392300000002"
"110732310X";1868;940286254;"Wadowice";"Wadowice, gmina Wadowice, powiat wadowicki, województwo małopolskie, 34-100, Polska";"49.8834484";"19.4925345"
1107415993;1868;40308758;"Bad Kissingen";"Bad Kissingen, Landkreis Bad Kissingen, Bayern, 97688, Deutschland";"50.1983954";"10.0750993"
1107328365;1868;40417190;"Neuburg a.d. Donau";"Neuburg an der Donau, Landkreis Neuburg-Schrobenhausen, Bayern, 86633, Deutschland";"48.7371951";"11.1795268"
1107329221;1868;40931439;"Frankenberg/Sa.";"Frankenberg/Sachsen, Mittelsachsen, Sachsen, 09669, Deutschland";"50.9110365";"13.0331023"
1107333563;1868;968526829;"Oravita";"Oravița, Caraș-Severin, România";"45.0381333";"21.6860595"
1107335760;1868;40848515;"Karlsburg";"Karlsburg, Züssow, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland";"53.9728817";"13.632929820346675"
1107335922;1868;40373924;"Mansfeld";"Mansfeld, Mansfeld-Südharz, Sachsen-Anhalt, 06343, Deutschland";"51.5929057";"11.4529104"
1107336325;1868;40987337;"Krumbach (Schwaben)";"Krumbach (Schwaben), Landkreis Günzburg, Bayern, 86381, Deutschland";"48.2433959";"10.3634009"
1107400570;1868;40485250;"Ratzeburg";"Ratzeburg, Herzogtum Lauenburg, Schleswig-Holstein, Deutschland";"53.7011061";"10.774288"
"110736356X";1868;952558203;"Vegesack";"Vegesack, Stadtbezirk Bremen-Nord, Bremen, 28757, Deutschland";"53.1705249";"8.623880300000001"
1107367344;1868;40742423;"Lindau (Bodensee)";"Lindau (Bodensee), Landkreis Lindau, Bayern, 88131, Deutschland";"47.550753";"9.6926624"
1107423112;1868;40742423;"Lindau (Bodensee)";"Lindau (Bodensee), Landkreis Lindau, Bayern, 88131, Deutschland";"47.550753";"9.6926624"
1107375525;1868;40003620;"Achern";"Achern, Verwaltungsgemeinschaft Achern, Ortenaukreis, Baden-Württemberg, 77855, Deutschland";"48.6300161";"8.0735581"
1107401089;1868;"96998023X";"Bernstadt";"Bernstadt, GVV Langenau, Alb-Donau-Kreis, Baden-Württemberg, 89182, Deutschland";"48.49860579999999";"10.0246274"
1107385105;1868;940280744;"Prudnik";"Prudnik, gmina Prudnik, powiat prudnicki, województwo opolskie, 48-200, Polska";"50.321721200000006";"17.580104100000003"
1107410533;1868;"04052793X";"Schmalkalden";"Schmalkalden, Landkreis Schmalkalden-Meiningen, Thüringen, 98574, Deutschland";"50.7213643";"10.4510467"
1107421659;1868;43249752;"Wittstock/Dosse";"Wittstock/Dosse, Ostprignitz-Ruppin, Brandenburg, 16909, Deutschland";"53.16222270000001";"12.487202900000002"
1107421713;1868;43249752;"Wittstock/Dosse";"Wittstock/Dosse, Ostprignitz-Ruppin, Brandenburg, 16909, Deutschland";"53.16222270000001";"12.487202900000002"
1107403111;1868;40497445;"Rheinberg";"Rheinberg, Kreis Wesel, Nordrhein-Westfalen, 47495, Deutschland";"51.5458979";"6.6014097000000005"
1107417228;1868;963599852;"Heppens";"Heppens, Wilhelmshaven, Niedersachsen, 26384, Deutschland";"53.5311372";"8.1334831"
"110729276X";1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107323118;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107323207;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107323657;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107352126;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107379709;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107407710;1869;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107228077;1869;40763102;"Prag";"Hlavní město Praha, Praha, Česko";"50.0874654";"14.4212535"
1107269423;1869;40763102;"Prag";"Hlavní město Praha, Praha, Česko";"50.0874654";"14.4212535"
1107304415;1869;40763102;"Prag";"Hlavní město Praha, Praha, Česko";"50.0874654";"14.4212535"
1107331889;1869;40763102;"Prag";"Hlavní město Praha, Praha, Česko";"50.0874654";"14.4212535"
1107242754;1869;"04050042X";"Riga";"Rīga, Vidzeme, Latvija";"56.94939770000001";"24.1051846"
1107279526;1869;"04050042X";"Riga";"Rīga, Vidzeme, Latvija";"56.94939770000001";"24.1051846"
"110741671X";1869;40239969;"Heidelberg";"Heidelberg, Baden-Württemberg, Deutschland";"49.40935820000001";"8.694724"
1107226678;1869;40152995;"Erlangen";"Erlangen, Bayern, Deutschland";"49.5981187";"11.003645"
1107247799;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107258782;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107274184;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107282144;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107286263;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107307341;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107314402;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107315840;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107338301;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107355796;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107362849;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107362865;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107363225;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107372976;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107380111;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107423880;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107432529;1869;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107335124;1869;40371247;"Mainz";"Mainz, Rheinland-Pfalz, Deutschland";"50.0012314";"8.276251299999998"
1107233658;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
"110727365X";1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107274486;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107282063;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
"110728385X";1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107286069;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
"110728726X";1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107287278;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107302285;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107312957;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107314895;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107319757;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107324947;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107325099;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107338034;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107339014;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107339022;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107340349;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107359546;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107362555;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107364094;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107365007;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
"110737023X";1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107370434;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107372003;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107373492;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107373506;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107374987;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107385385;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107385393;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107396328;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107407699;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107410541;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107411602;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107417414;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107422523;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107429706;1869;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107228433;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
"110724689X";1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107310504;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
"110732257X";1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107326443;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107341973;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107343488;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107368588;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107406315;1869;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107349540;1869;40233499;"Hannover";"Hannover, Region Hannover, Niedersachsen, Deutschland";"52.3744779";"9.738553199999998"
1107407958;1869;40394069;"Minden (Westf)";"Minden (Westf), Bundesbahnhof, Rechtes Weserufer, Minden, Kreis Minden-Lübbecke, Nordrhein-Westfalen, 32423, Deutschland";"52.2905618";"8.9344598"
"110739838X";1869;40660435;"Wiesbaden";"Wiesbaden, Hessen, Deutschland";"50.0820384";"8.2416556"
1107230551;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107253942;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107257557;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107263492;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107295351;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107297397;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107297567;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107297931;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107298032;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107298040;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107298210;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107298679;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107309182;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107318734;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107324041;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107333687;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107335884;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107337771;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
"110734428X";1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107349079;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107366291;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107366755;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
"110738124X";1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107382939;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107387752;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107396212;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107406137;1869;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107397014;1869;40678970;"Zittau";"Zittau, Görlitz, Sachsen, Deutschland";"50.89591420000001";"14.8064417"
1107250323;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107253993;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107276950;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107276969;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107287979;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107295181;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107343259;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
"110736342X";1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107401992;1869;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107296579;1869;"04008065X";"Braunschweig";"Braunschweig, Niedersachsen, Deutschland";"52.26465770000001";"10.5236066"
1107303060;1869;"04008065X";"Braunschweig";"Braunschweig, Niedersachsen, Deutschland";"52.26465770000001";"10.5236066"
1107329191;1869;"04008065X";"Braunschweig";"Braunschweig, Niedersachsen, Deutschland";"52.26465770000001";"10.5236066"
"110735109X";1869;"04008065X";"Braunschweig";"Braunschweig, Niedersachsen, Deutschland";"52.26465770000001";"10.5236066"
1107364159;1869;"04008065X";"Braunschweig";"Braunschweig, Niedersachsen, Deutschland";"52.26465770000001";"10.5236066"
